id,type,plusAvailable,creationTime,replyCount,usefulVoteCount,score,content
14086545018,phone,201,2020-04-27 22:20:13,0,0,5,很喜欢，颜色特别小清新。拍照特别好看，广角拍摄太赞了。对于一个特别喜欢拍照的我来说，简直不要太喜欢。很nice，一如既往的支持。运行速度很快，13的处理器。外形设计很漂亮。期待新作品。
14062420933,phone,103,2020-04-21 19:41:37,0,0,5,手机包装很好无破损，物流也快，*就是括号内纯数字领娶、手感特别好手机外观漂亮，款式好看，质量很好，正品，做工精致，屏幕细腻够大很清晰，色彩饱和度很不错，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力，非常享受，操作简单，内存也足够。使用了-段时间的感受是充电一天一充，电池还是很耐用的，就是充电比较慢，不是比较是非常慢，充电的时间大概一.上午，拍照发黄，但是拍出来的照片还不错，性价比超高的一款手机.吧，还有一点就是打字这一块还不太适应，其他感觉良好。性价比蛮高的，而且价格还实惠便宜，很划算。就日常使用来说真的很好用，电池的续航能力也特别好~在收货之前各种怕玻璃后盖破碎啥的，但是收到快递打开来的时候很完美，也没有瑕疵!是真香机!支持，超.喜欢!!!
14058609227,phone,201,2020-04-20 20:52:13,0,0,5,外形外观：头一次给媳妇买白色的ipone，感觉很舒服的颜色拍照效果：我自己用的是11por对比两款真的差不多
14058251486,phone,201,2020-04-20 19:25:47,0,0,5,一直喜欢用苹果手机，外观设计精美，声音柔软舒服，拍照清晰度很高，运行速度很快，待机时间有点不长，总体上很满意的手机，话不多说，一直很满意的手机，以后需要还会再来买的。
14090407402,phone,0,2020-04-28 21:59:38,0,0,5,外形看起来舒服，**，就是括号内纯数字领娶，四周钢琴烤漆，握起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头实拍真实，拍出来的视频也还可以，下了几个app运行的还比较顺畅，暂无卡顿，待机时间比以前几款好多了，整体来说是个不错的选择！手感特别好，颜色很喜欢，大小很合适，特别好看，屏幕音效也特别好，特别特别喜欢，拍照效果也特别好，很清楚，运行速度那就没得说，特别快，面容特别快，待机也很好。双面玻璃不锈钢机身握起来很有手感也很大气，白色很好看照片，很清晰，像素很好，运行速度快流畅，待机时间也很长，功能强大的双色双卡双待，拍照清晰，无线充电充电快，玩游戏也不卡，想入手的值得一拍。领了800元的优惠券价格很合适，推荐大家购买，简直没得说大小正好，颜色很喜欢，照相很清楚像素很好，很清晰，运行速度很快，很流畅。手机外观漂亮，款式好看，质量很好，正品，做工精致，屏幕细腻够大很清晰，色彩饱和度很不错，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力，非常享受，操作简单
14041824540,phone,201,2020-04-16 18:23:00,0,0,5,京东购买手机超级安心，京东物流很给力，送货速度很快，送货到家比较方便安心，另外赠送免费体验：Apple产品&ldquo;上手无忧&rdquo;服务，现在购买超级优惠，性能强大，反正一直使用Apple手机，也懒得更换其余品牌手机了！值得推荐！
14072849850,phone,201,2020-04-24 13:55:50,0,0,5,黑色这款相当大气，*外形看起来舒服，双面玻璃，不锈钢机身，四周钢琴烤漆，握起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头实拍真实，拍出来的视频也还可以，下了几个app运行的还比较顺畅，暂无卡顿，待机时间比以前几款好多了，整体来说是个不错的选择！手感特别好，颜色很喜欢，大小很合适，特别好看，屏幕音效也特别好，特别特别喜欢，拍照效果也特别好，很清楚，运行速度那就没得说，特别快，面容特别快，待机也很好。这款机子颜色特别多，本人喜欢紫色，特意选了紫色很适合女性朋友们，淡淡的紫色很好看，领了500元的优惠券价格很合适，推荐大家购买，简直没得说大小正好，颜色很喜欢，照相很清楚像素很好，很清晰，运行速度很快，很流畅。比现在用的流畅待机时间长。很喜欢也很推荐购买！
14055472264,phone,201,2020-04-20 08:19:32,0,0,5,领了五百块钱的优惠券买的还是很划算的，黑色的看上去高端大气，摄像头拍摄清晰，晚上的拍摄效果真的很不错，昨天晚上特意出去体验了一把，下了几个app运行速度都是很不错的，不卡顿，待机时间没的说，正常使用一天妥妥的不用担心，还是很值得购买的
14049839614,phone,201,2020-04-18 19:02:18,0,0,5,正好有优惠活动给妈妈买的母亲节礼物～套路了妈妈她说喜欢紫色就给她买的紫色。第一次在京东上买手机，以前都是直接苹果店里买。不过身边小伙伴都说还可以，也打电话问了苹果确定京东买也有质保就下单了。到手很好，没有问题～快递也很快～隔天就到了。有一说一紫色真的美貌惊人，祝妈妈母亲节快乐我爱妈妈哈哈哈哈哈
13257826759,phone,103,2019-09-24 07:56:31,0,2,5,运行速度很快，面容解锁非常敏锐，而且续航能力也非常不错
14035505387,phone,0,2020-04-15 07:25:15,0,0,5,外形外观：老婆很喜欢屏幕音效：很清晰拍照效果：无限接近实物运行速度：6666待机时间：够长
14081597812,phone,201,2020-04-26 17:59:40,0,0,5,这11拿到手应该是正品，款式也不错，屏幕细腻够大很清晰，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力，非常享受，操作简单，内存也足够。其他感觉良好。性价比蛮高的，而且价格还实惠便宜，很划算。就日常使用来说真的很好用，电池的续航能力感觉不咋的，，这好像是苹果的通病～在收货之前各种怕玻璃后盖破碎啥的，但是收到快递打开来的时候很完美，也没有瑕疵！京东快递也超快
14046490858,phone,0,2020-04-17 21:56:42,0,0,5,外形外观：很喜欢屏幕音效：立体音效不错运行速度：快拍照效果：高清待机时间：待机时间长
14039013079,phone,201,2020-04-15 23:19:57,0,1,5,外形外观：苹果手机的外观大气耐看，越看越好看屏幕音效：音质很好，很立体，没什么杂音拍照效果：效果很好，摄像头质量很好运行速度：够快，暂时没发现卡机的现象待机时间：正常使用，一天一充
14058586524,phone,201,2020-04-20 20:47:02,0,0,5,颜色清新漂亮，从iPhone7升级过来，大大的惊喜，faceID非常好用，解锁飞快
14079791406,phone,201,2020-04-26 10:28:40,0,0,5,用了一个月了，感觉很好，买之前看了很多评论和转发对比，最终决定买11，之前是6s，电池不行简直给我造成了心理阴影，什么都不干掉电的厉害外形外观：个头比较大，单手可以操作虽然有黑边可以接受屏幕音效：屏幕不刺眼柔和，没很高的有求，不觉得屏幕差拍照效果：特别提一下夜景，拍了一次橱柜里的水表，非常黑的环境，轻轻一拍超级清晰，自动对焦很准，之前用6s总拍不好，日常拍照也很不错，美图秀秀自拍有点太清晰运行速度：非常快，比6s强的多，打字、扫码干什么都特别快对比很明显待机时间：这个是我最看重的，也是没选xs系列的原因，待机非常长，不打游戏中度使用睡觉前也有30的电量，缓解了对电池的阴影虽然这个时候买苹果有点尴尬，但不得不说产品很好，满足了我的全部需求，性能稳定，从6s换过来超级好用
14028685458,phone,103,2020-04-13 11:50:16,0,2,5,外形外观：挺好屏幕音效：好棒拍照效果：杠杠的运行速度：嗖嗖的待机时间：一般其他特色：正在使用中
13469020908,phone,201,2019-11-15 00:15:59,10,10,5,外形外观：双十一入手**减300商品，1，iPhone11速度很快，系统很好就是bug有点多，2，手机质感和流畅的还是很不错，总体评价来说还是不错的，3，相机方面晚上拍照体升好多给100分，4没天充一次完全够用那也要看你怎么用当然老实打游戏一天当然不够用。，6外形手感上和XR同级对比XR的黑边见窄。屏幕音效：屏幕和音效比上级代要好很多iPhone11声音大音效也好拍照效果：相机方面体升很大，晚上拍照效果很好运行速度：速度很快毕竟是A13处理器，比上一代优势很大。待机时间：电池比上一代要赖用好多，要是不玩游戏可以用两天。其他特色：总体来说还是满意。
14060500369,phone,0,2020-04-21 11:46:13,0,0,5,物流还是那么给力超级快，黑色经典色相当帅，大气。手感还是那么好，做工精致。系统功能强大、不卡顿运行非常流畅。拍照真实清晰很有美感，屏幕音效都很不错。用了一天才来评价下载了几个App，游戏流畅性特别好电池也特别嫩用。
14058906247,phone,0,2020-04-20 22:04:42,0,0,5,一直喜欢用?手机外形美观声音听着舒服拍照清晰度也好运行速度流畅从银色金色黑色都使用过这回终于买了个绿色的小清新的颜色好漂亮特别满意
13759407224,phone,0,2020-01-28 17:18:08,1,1,5,肺炎这么严重时机，多亏京东小哥了刚从6s换到11，手感不错，黄色这款很亮，外形外观漂亮，拍照方面比较鸡肋，其余玩游戏啦，音效方面都很棒?
13858781568,phone,0,2020-03-01 12:59:46,9,7,5,京东速度真快啊！已经上手几天，很不错！收货了仔细检查过，完美。到网上也查询过，可以放心购买。手机电池很耐用，没有出现别人说的电池不耐用的情况。原装正品未开封。很喜欢！外形也还行，真机拿到手里比图片好看，比我以前手机小好多，精致的。屏幕效果也还可以，没有所谓颗粒感，系统非常流畅，一切都在继续体验中。
13761690597,phone,201,2020-01-29 21:07:24,0,2,5,外形外观：元旦的时候入的iPhone11白色的、太太好看了吧，还是经典色经得起考验，女孩用真的很漂亮其他特色：使用感还是很溜、之前用的6sp、换成11后感觉相机真的太好用了、拍照都有种大片的赶脚，女孩就喜欢拍照比较好用的、真的很满意了
14071792352,phone,0,2020-04-24 09:29:42,1,0,5,紫色真香，本打算买白色的，这样好搭手机壳，没想到紫色配同色系手机壳真的太神仙了，运行很流畅特别快，功能齐全，用了一个多月了，还是很好，性价比高，虽然现在便宜了。
14080081144,phone,201,2020-04-26 11:33:17,0,0,5,手机一直选苹果，此款手机外观大气时尚，握感十足，拿在手里非常舒服，个人喜欢拍照，相机真实还原被拍物，iOS系统领先其它系统一大截，尝试使用不卡顿，适合玩大型手机游戏，流畅不延迟，运行速度之流畅出乎我的想象，一如既往的支持
13880037533,phone,201,2020-03-06 13:40:11,18,16,5,老公选的手机型号和颜色，紫色非常漂亮。老手机给新手机同步数据也很快，刘海屏看多了也就顺眼了，边框有丢丢厚重感。新增加的自带软件很喜欢，偏办公软件，还有库乐队，很多逼真的乐器可以玩。拍照默认广角的，不错。用起来也挺流畅的，手感也很好。接下来需要买一个好看的手机壳??
14076991303,phone,201,2020-04-25 15:20:23,0,0,5,家里一共买了4台iphone手机了，一直都是在京东买的，到目前还没走发现什么问题，纵使其它平台价格便宜，到我还是比较信赖京东。iphone11到手很快，上午下单，下午就到了，顺便买了个钢化膜，一起送过来，晚上用上了，很流畅，屏幕也很大，比之前的6s好用多了。开始买，还担心脸部识别不好用，后来发现，担心完全多余，即使是在晚上我是瞬间解锁，就是现在疫情，戴口罩，部分时候无法使用。这次iphone11搭载的4gb内存，估计我可以用个5年没问题了，以前还出现过iphone6加载王者荣耀直接崩溃的情况就是因为内存过小相机也是毋庸置疑的强大，很满意这次购买，用了半个月，没啥毛病
14080633143,phone,0,2020-04-26 13:49:48,0,0,5,屏幕音效：效果非常好，听歌音质真的不错，玩游戏画质清晰，吃鸡特别6外形外观：很满意，紫色我很喜欢其他特色：手感很好，大佬装备拍照效果：拍照很真实，
14042547889,phone,103,2020-04-16 21:35:48,0,0,5,给妹买的手机，她一直想用苹果，这次终于买了，感觉手机很好用，反应快，内存大，屏幕分辨率高，拍照效果好，运行快，待机时间长，各个方面都很不错，好评。。。京东物流也很快，疫情期间虽不能送货上门，但是服务依然很好，给点赞！！！还可以开具发票，服务好，好评！！！
14073182220,phone,201,2020-04-24 15:24:58,0,0,5,外观：大气漂亮，白色非常的好看；音质：音质教之前用的6splus有非常大的提升；拍照：超广角非常的给力；运行速度：4g运行内存流畅无卡顿；待机时间：电池非常耐用，唯一不足不支持快充；其他方面：价格再亲民一些更好！
13871077816,phone,201,2020-03-04 11:25:48,0,5,5,外形外观：外观跟上一代一样，边框在可以接受的范围屏幕音效：屏幕用肉眼看不出颗粒感，很不错拍照效果：广角和超广角很舒服，拍的到比realme更广的视角，夜拍提升很明显，很喜欢。运行速度：比上一代提升很多，跑分多很多待机时间：一天一充走不掉。其他特色：绿色很喜欢，在一定的角度下，反光成蓝色，手感很舒服。
14044379660,phone,201,2020-04-17 12:35:50,1,0,5,外形外观：真的好看啊，绿色这个颜色太小清新了，真的太喜欢了屏幕音效：720plcd，还行吧，和目前安卓主流的1080poled差不多，音效不错拍照效果：不用说，主流水平，不错的运行速度：好的，A13最强的存在，待机时间：还行吧其他特色：暂时没有
14049321257,phone,201,2020-04-18 16:54:11,1,0,5,第一吃用更，很好滑动打字很惊艳厉害了屏幕真的厉害不是高清的竟然有如此好的显示效果黄色的挺好看本来说买紫色的但是身为男人就要用黄色扩音器很好声音很大都挺好充电很快还可以郑州富士康生产2019年7月份的
14029959497,phone,201,2020-04-13 17:18:48,0,2,5,真的很喜欢，买了两个11proMax买了一个11，怎么说呢，运行流畅度，和拍照，都是非常强悍，苹果整套搭配使用，更是没话说，秒杀任何体系，拿在手里的感觉非常舒服，颜色的话也太喜欢暗夜绿，和这个淡紫色。总的来说很棒。
14031054473,phone,201,2020-04-13 22:05:38,0,0,5,外形外观：这款的大小刚好，以前的plus太大，屏幕音效：音质不错拍照效果：很好运行速度：很快，很流畅
14034199458,phone,201,2020-04-14 19:02:04,0,1,5,第一次购买苹果手机收到手机马上拆开试试看苹果果然是苹果手机质感很薄没有那种塑料敢运行速度很快杠杠滴拿到马上激活试试看是正品说实话买那么贵的手机还是挺担心的本来想买温柔的紫色的但是黑色百搭赞一个总体来说真的很不错值得goumai
14089149642,phone,201,2020-04-28 16:23:23,1,0,5,用了有一个多月可以来说说啦外形外观：没有任何问题紫色超好看哈哈屏幕音效：屏幕因为加了防窥膜感觉不太舒服如果用高清膜应该非常好运行速度：运行速度很快的啦毕竟新手机嘛用起来肯定比4年前的舒服待机时间：平时用手机不多的话可以两天一充相比之前动不动就自动关机的小7当然是满意多了拍照效果：拍照效果自然不用说加了镜头近处也能拍全屏
14027966478,phone,0,2020-04-13 08:57:33,0,0,5,外观很好看双面玻璃手感不错，显示效果很清晰，运行速度快
14090427611,phone,103,2020-04-28 22:05:16,0,0,5,一开始在网上买手机心里有点不太放心，但一直以来都相信京东，这次购物非常完美，觉得很满意，果然没有让我失望，快递小哥配送很及时，第二天就拿到手了，包装完整无缺，手机颜值爆表，很是惊艳，拍照效果，运行速度，待机时间都堪称完美，正品无疑。很少在网上回评，这一次特意用了一段时间才来，值得信赖的京东
14027805332,phone,0,2020-04-13 07:52:25,0,0,5,8换的11手机大了很多游戏打着也不发烫了新手机总是香的也都了解了更新的功能也确实能感觉到科技在进步拍照也很清晰续航还可以吧
14063152656,phone,201,2020-04-21 22:50:33,0,1,5,外形外观：清新，小巧。适合女生用，携带方便。屏幕音效：音质很好，屏幕清楚。拍照效果：拍照很清晰，前置摄像头和后置摄像头都蛮清晰。运行速度：运行很快，不卡待机时间：待机时间比以往的苹果待机时间要长好多，基本上玩一天可以，充电比较慢，要买快充头，其他特色：双卡双待，期待很久了。
14053365610,phone,103,2020-04-19 16:35:21,0,0,5,外形外观：非常喜欢紫色，时尚拍照效果：挺好的，清晰运行速度：挺快的，用久了也不卡
14063849212,phone,201,2020-04-22 09:00:55,0,0,5,外形外观：很漂亮屏幕音效：音效棒棒的拍照效果：很好运行速度：快待机时间：正常其他特色：双卡双待
14025208281,phone,201,2020-04-12 13:16:25,0,1,5,外形外观：非常漂亮的外观，手握的质感也不错。屏幕音效：屏幕还是一如既往的画质细腻，非常棒。
14069598878,phone,103,2020-04-23 16:35:32,0,0,5,外观美观！手机性能非常强大，手机机型大小合适，处理器性强大。相机支持广角和超广角非常不错。玩游戏夜非常流畅。
14026672819,phone,0,2020-04-12 19:51:15,0,0,5,-500赶紧下手，手感真是不错，轻薄，侧面是磨砂材质，非常喜欢
14085962352,phone,201,2020-04-27 19:48:46,0,1,5,外形外观：外形设计很精致，后面是玻璃质感的设计，很给力屏幕音效：全面屏设计很独特，时尚大方，音效也很不错，清晰入耳，拍照效果：增加夜拍功能，很实用，图片很清晰运行速度：运行速度还行，够用，不卡顿待机时间：待机时间还可以，毕竟现在大多时间都在使用手机其他特色：内存大
14061921054,phone,201,2020-04-21 17:33:14,0,0,5,钢琴烤漆，握起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头实拍真实，拍出来的视频也还可以，下了几个app运行的还比较顺畅，暂无卡顿，待机时间比以前几款好多了，整体来说是个不错的选择！黑色的很漂亮，老婆喜欢。运行速度一流，显示效果不错，音质一流，拍照效果进步很大，尤其夜拍，很棒，待机时间也比以前长不少，6.5寸由于是全面屏感觉也不是太大，手感很好，只是还是没有快冲有些遗憾。总体非常满意。屏幕音效也特别好，特别喜欢，拍照效果也特别好，特别清楚，运行速度那就没的说，特别快，待机时间也可以，那得根据自己的使用时间来说了，这款机子颜色特别多，价格特别合适，推荐大家购买！！简直可以的没法说
14029620246,phone,201,2020-04-13 15:49:15,0,0,5,外形看起来舒服，双面玻璃，不锈钢机身，四周钢琴烤漆，握起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头实拍真实，拍出来的视频也还可以，下了几个app运行的还比较顺畅，暂无卡顿，待机时间比以前几款好多了，整体来说是个不错的选择！
14050571101,phone,201,2020-04-18 22:03:44,0,0,5,外形外观：买了黑色款，经典颜色，手感握持度比较好，黑色看起来比较稳重，也是卖的最好的，双摄像头识别度比较高。屏幕音效：屏幕大，分辨率高，最好的lcd屏幕好不夸张，没有任何颗粒感，音效清晰，完美。拍照效果：双12**超广角摄像头，拍照效果是iPh*ne有史以来最好，有增*了也拍模式，拿到手特地试了一下，效果很好。运行速度：面部识别很方便，速度快，i*s13.3，配合屏幕，很顺滑，最好的生态系统非i*s莫属。待机时间：屏幕大，内存大，同样配备了大电池，升级iOS13.3待机时间明显增长了许多，*上系统优化，轻松使用一天。其他特色：说是个人感觉，手机不论什么品牌，在乎的是习惯，习惯了操作方式，习惯了系统，且可玩性比较高。
14031218374,phone,0,2020-04-13 22:54:22,0,0,5,外形看起来舒服，双面玻璃，不锈钢机身，四周钢琴烤漆，握起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头实拍真实，拍出来的视频也还可以，老婆很喜欢
14044826750,phone,201,2020-04-17 14:30:00,0,0,5,外形外观：买了黑色款，经典颜色，手感握持度比较好，黑色看起来比较稳重，也是卖的最好的，双摄像头识别度比较高。屏幕音效：屏幕大，分辨率高，最好的lcd屏幕好不夸张，没有任何颗粒感，音效清晰，完美。拍照效果：双12**超广角摄像头，拍照效果是iPh*ne有史以来最好，有增*了也拍模式，拿到手特地试了一下，效果很好。运行速度：面部识别很方便，速度快，i*s13.3，配合屏幕，很顺滑，最好的生态系统非i*s莫属。待机时间：屏幕大，内存大，同样配备了大电池，升级iOS13.3待机时间明显增长了许多，*上系统优化，轻松使用一天。其他特色：说是个人感觉，手机不论什么品牌，在乎的是习惯，习惯了操作方式，习惯了系统，且可玩性比较高。
14041827054,phone,201,2020-04-16 18:23:41,0,0,5,京东购买手机超级安心，京东物流很给力，送货速度很快，送货到家比较方便安心，另外赠送免费体验：Apple产品&ldquo;上手无忧&rdquo;服务，现在购买超级优惠，性能强大，反正一直使用Apple手机，也懒得更换其余品牌手机了！值得推荐！
14032128714,phone,0,2020-04-14 10:09:22,0,0,5,外形看起来舒服，双面玻璃，不锈钢机身，四周钢琴烤漆，握起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头实拍真实，下了几个app运行的还比较顺畅，暂无卡顿，待机时间比以前几款好多了，整体来说是个不错的选择！
14074649759,phone,201,2020-04-24 22:03:32,0,0,5,1外形外观：买了黑色款，经典颜色，手感握持度比较好，黑色看起来比较稳重，也是卖的最好的，双摄像头识别度比较高。1屏幕音效：屏幕大，分辨率高，最好的lcd屏幕好不夸张，没有任何颗粒感，音效清晰，完美。1拍照效果：双1200超广角摄像头，拍照效果是iPhone有史以来最好，有增加了也拍模式，拿到手特地试了一下，效果很好。1运行速度：面部识别很方便，速度快，ios13.3，配合屏幕，很顺滑，最好的生态系统非ios莫属。1待机时间：屏幕大，内存大，同样配备了大电池，升级iOS13.3待机时间明显增长了许多，加上系统优化，轻松使用一天。1其他特色：说是个人感觉，手机不论什么品牌，在乎的是习惯，习惯了操作方式，习惯了系统，且可玩性比较高。
14048161938,phone,201,2020-04-18 12:05:29,0,0,5,京东购买手机超级安心，京东物流很给力，送货速度很快，送货到家比较方便安心，另外赠送免费体验：Apple产品&ldquo;上手无忧&rdquo;服务，现在购买超级优惠，性能强大，反正一直使用Apple手机，也懒得更换其余品牌手机了！值得推荐！
14036685787,phone,201,2020-04-15 12:53:27,0,1,5,外形看起来很舒服，双面玻璃，不锈钢机身，四周钢琴烤漆，窝起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头像素也很好，拍出来的视频很清晰，app用起来很流畅，不卡顿，待机时间比以前的手机好多了，整体来说非常不错，你值得拥有
14073017728,phone,0,2020-04-24 14:40:26,0,0,5,考虑了半天想想还是买苹果吧。毕竟苹果手机相对流畅。绿色很清晰。适合女生。京东的快递一直很快。实物和图片一样。像素也很高。运行速度也快。第一次用苹果手机还有点激动。哈哈。待机时间有待考察。哈哈。赶紧要给我的配个壳子啦
14030328447,phone,201,2020-04-13 18:58:58,0,1,5,外形外观：很喜欢，没什么好说的屏幕音效：7换过来的，屏幕大很多，真实色彩功能也很好用拍照效果：很好，双摄不是白装的运行速度：很快待机时间：相比7提升很大，中度使用，一天大概用一半电
14008060951,phone,201,2020-04-07 22:12:48,0,1,5,买给老婆的，老婆很喜欢，拍照效果好，运行速度快，待机时间还行运行速度：快拍照效果：好屏幕音效：好
14058664728,phone,201,2020-04-20 21:05:13,0,0,5,外形外观：外形美观大方，很好很满意，屏幕分辨率真的很不错哦。屏幕音效：音效不错，声音很大运行速度：运行速度很满意待机时间：一天的时间，够用，没有标配快充头差点意思，难道差这点钱
14078434362,phone,103,2020-04-25 21:32:36,0,0,5,外形外观：挺好看。本来以为绿色会很绿，收到效果不错。屏幕音效：音质比上一代明显提升。拍照效果：很清晰，相比上一代。运行速度：挺快，很赞。待机时间：可以用一天。中度使用。其他特色：a13处理器很好。
14043184427,phone,201,2020-04-17 06:32:54,0,1,5,绿色真是小清新，喜欢喜欢。比双十一便宜了一百块，五千不到的价格的确是诱惑力相当的大。当晚下单，第二天就到了，非常快的速度。到手立马贴了个膜，拿在手里，感觉真好，如果可以的话，希望是能够裸奔，那是最直接的接触，舒舒服服的。除此，电池一天一充，轻松自在，拍照优化，效果出色，系统丝滑，都是优点啊！
13765832186,phone,0,2020-01-31 20:15:30,0,1,5,1.手感还是特别好的。2.运行速度还是非常快的，毕竟是13处理器。3.拍照方面也非常的清晰。4.待机时间，基本一天充一次吧。4.跟上一代比这个价格还是非常不错的
14025261433,phone,201,2020-04-12 13:30:00,0,3,5,外形外观：紫色超级喜欢，觉得很高大上屏幕音效：高大上，声音效果不错，立体环绕手机速度快，听了一首歌手机播放不错拍照效果：还不错，拍照很快，像素够清晰运行速度：新手机很快的，个人觉得近几年够用，待机时间：新手机待机时间长，手机运行快其他特色：手机效果不错，很是喜欢
14064311129,phone,0,2020-04-22 10:52:21,0,0,5,外形外观：颜色很漂亮，大小也合适。屏幕音效：挺好拍照效果：完全ok运行速度：挺不错待机时间：12小时左右其他特色：仿生芯片用了一阵子之后感觉还不错，我是7入手的小手机爱好者，一开始11还挺不习惯的。以前吐槽过刘海屏，现在真香了，没有不方便。紫色真的蛮好看的，小清新。本来怕英特尔基带不给力，现在感觉还可以，续航加倍。
14071870609,phone,201,2020-04-24 09:50:40,0,0,5,外形外观：外观霸气屏幕音效：6.1大屏幕绝对给力，音效非常棒。拍照效果：1200万像素防抖功能强大？运行速度：苹果的系统没的说非常流畅！待机时间：待机方面比苹果8P强上很多！其他特色：最大的特色是智能充电功能，很给力！总的来说手机很不错，很喜欢，玩游戏非常给力！
14034697600,phone,201,2020-04-14 21:11:22,0,0,5,很不错，信任京东，疫情期间不敢出门，只能从网上选择手机了，就是送的赠品太LOW了，个人感觉没啥用，也不会用，手机总体很喜欢，价格也还可以，很不错，选的绿色，很亮，哈哈，喜欢，一个手机用三年，这个价钱也还可以了
14047569256,phone,201,2020-04-18 09:50:03,0,1,5,垂涎已久了，终于等到搞活动了，领券减500！以旧换新又抵了600多，到手价很划算！拍照效果没得说，手机上手好用，比较厚，音质也特别好！到手后充满电，正常情况下使用，可以待机一天！还送了酒精消毒片，很贴心
14067731703,phone,201,2020-04-23 08:37:26,0,2,5,京东速度一如既往的快第一天晚上下单第二天就到了这个手机看了很久果然是苹果一点也不卡（新手机好像都不卡）外观很漂亮屏幕大小也合适拍照效果也很棒并且电池也很耐用听了一下音乐也很有质感买的时候正好有特价总体来说性价比超高
14034871298,phone,201,2020-04-14 21:56:34,0,0,5,外观很好，没有划痕。屏幕感觉很好，屏幕分辨率很好，手感不错。手机运行很流畅。手机壳装上还是很不错了。个人喜欢这个颜色，用起来很大气。整体功能还是不错的，我打算用一段时间再追加评论，我个人觉得苹果手机还不错。
14036493546,phone,101,2020-04-15 12:04:59,0,1,5,正品国行手机，网络是英特尔基代的不是高通，高通好点，拿到仔细检查了外观，非常完美漂亮，无划痕，激活后用了一下午，感觉不错，玩游戏贼爽，我的是紫色迷人，爱死了
14072063138,phone,103,2020-04-24 10:38:05,1,0,5,整体在实体店试过，手感很好，就是刘海要习惯一下，看视频不太方便，毕竟很多都是16:9，实在很少电影有19:9&hellip;&hellip;底下的上划换app太好使了，横线左右划也很方便。夜摄功能没感到特别惊艳。
14068472203,phone,201,2020-04-23 11:43:12,0,0,5,特别特别喜欢这一款，苹果11，128G，紫色的，颜色特别的好看，尺寸大小也正好合适，握在手上，手感超级舒服，音频效果当然是没的说了，拍照很好的，特别清晰，运行速度也最快，特别特别的喜欢！苹果手机一如既往的好，已经买过好几台了。苹果自营总店，手机正宗，质量很好的，价格也比实体店优惠了500元，非常好。
14050244247,phone,201,2020-04-18 20:41:26,0,0,5,苹果?11收到了，外观设计真的很漂亮。现在的价格也很合适，屏幕音效也很好。待机时间可以，一天一充。运行速度也很快。拍照效果自然清晰。手感超级好。这个期间有优惠买下还是很合适的。京东送货快，品质有保证。
14031171458,phone,201,2020-04-13 22:39:19,2,1,5,期待已久的机子，我的6S也用了四年了，终于下定决心买了。外型设计还可以，给我感觉也不是很大，原以为6.1寸会比较大，其实也没什么。拍照很给力，比6S好多了。看电视效果很好，够大够清晰，连声音也那么迷人，绝对对得起这价格。
13862026217,phone,0,2020-03-02 09:05:00,3,9,5,外形外观：刘海屏，超爱屏幕音效：音效杠杠的，超震撼拍照效果：个人不喜欢拍照，所以还没用这次对自己好一点，犹豫了好几天前天终于入手了，以前一直用的安卓系统，本来想着不会跟容易上手的，没想到通过上手无忧，什么都解决了，没有想象中的换系统不适应的那种感觉，运营也超快。游戏体验还用，等用到之后再回来评论。
14065559109,phone,103,2020-04-22 15:59:43,208,53,5,外形看起来舒服，运行速度很快用了一.仟的折扣便宜了少，可.添.迦.Ⅴ:号：（13103714016.)就是括号内纯数字领娶，四周钢琴烤漆，握起来很有手感，也很大气，手感不错，有份量，音效也还不错，摄像头实拍真实，拍出来的视频也还可以，下了几个app运行的还比较顺畅，暂无卡顿，待机时间比以前几款好多了，整体来说是个不错的选择！手感特别好，颜色很喜欢，大小很合适，特别好看，屏幕音效也特别好，特别特别喜欢，拍照效果也特别好，很清楚，运行速度那就没得说，特别快，面容特别快，待机也很好。双面玻璃不锈钢机身握起来很有手感也很大气，白色很好看照片，很清晰，像素很好，运行速度快流畅，待机时间也很长，功能强大的双色双卡双待，拍照清晰，无线充电充电快，玩游戏也不卡，想入手的值得一拍。领了800元的优惠券价格很合适，推荐大家购买，简直没得说大小正好，颜色很喜欢，照相很清楚像素很好，很清晰，运行速度很快，很流畅。手机外观漂亮，款式好看，质量很好，正品，做工精致，屏幕细腻够大很清晰，色彩饱和度很不错，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力，超新鲜的功能总能给人带来无
